ISO3,Year,Month,Total,Domestic,International,Total_OS,Passengers,Date,Region,Holiday_Count,Holiday_Names,Holiday_Season,Quarter,Month_Name,Hemisphere
PHL,2017,5,,,,4007.391,4007.391,2017-05-01,Other,1.0,Labor Day,Regular,Q2,May,Northern
PHL,2017,6,,,,3507.847,3507.847,2017-06-01,Other,2.0,"Independence Day, Eidul-Fitar",Regular,Q2,June,Northern
PHL,2017,7,,,,3582.72,3582.72,2017-07-01,Other,0.0,None,Regular,Q3,July,Northern
PHL,2017,8,,,,3526.445,3526.445,2017-08-01,Other,2.0,"National Heroes Day, Ninoy Aquino Day",Summer_Holidays,Q3,August,Northern
PHL,2017,9,,,,3149.045,3149.045,2017-09-01,Other,3.0,"Eid al-Adha Day 2, Amun Jadid, Eid al-Adha (Feast of the Sacrifice)",Regular,Q3,September,Northern
PHL,2017,10,,,,3489.588,3489.588,2017-10-01,Other,1.0,Special non-working Day,Regular,Q4,October,Northern
PHL,2017,11,,,,3526.816,3526.816,2017-11-01,Other,3.0,"All Souls' Day, Bonifacio Day, All Saints' Day",Regular,Q4,November,Northern
PHL,2017,12,,,,3971.937,3971.937,2017-12-01,Other,6.0,"Maulid un-Nabi, Christmas Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2010,1,1102.669,65.126,1037.543,1209.078,1102.669,2010-01-01,Europe,0.0,None,Regular,Q1,January,Northern
POL,2010,2,1080.644,61.782,1018.862,1180.787,1080.644,2010-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2010,3,1303.859,72.882,1230.977,1424.958,1303.859,2010-03-01,Europe,0.0,None,Regular,Q1,March,Northern
POL,2010,4,1139.301,52.542,1086.759,1239.613,1139.301,2010-04-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q2,April,Northern
POL,2010,5,1643.95,77.015,1566.935,1787.826,1643.95,2010-05-01,Europe,5.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2010,6,1901.034,85.635,1815.399,2072.044,1901.034,2010-06-01,Europe,2.0,"Father's Day, Corpus Christi",Regular,Q2,June,Northern
POL,2010,7,2144.399,94.841,2049.558,2341.109,2144.399,2010-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2010,8,2113.598,91.047,2022.551,2306.907,2113.598,2010-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2010,9,1902.745,87.046,1815.699,2110.952,1902.745,2010-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2010,10,1639.194,97.286,1541.908,1807.364,1639.194,2010-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2010,11,1240.583,81.514,1159.069,1363.544,1240.583,2010-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2010,12,1171.139,76.135,1095.004,1288.705,1171.139,2010-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2011,1,1248.411,73.738,1174.673,1312.655,1248.411,2011-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2011,2,1153.059,68.887,1084.172,1212.761,1153.059,2011-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2011,3,1376.838,88.01,1288.828,1457.093,1376.838,2011-03-01,Europe,0.0,None,Regular,Q1,March,Northern
POL,2011,4,1544.777,85.835,1458.942,1621.714,1544.777,2011-04-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q2,April,Northern
POL,2011,5,1831.676,96.546,1735.13,1921.844,1831.676,2011-05-01,Europe,4.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2011,6,2067.128,97.262,1969.866,2157.48,2067.128,2011-06-01,Europe,3.0,"Father's Day, Whit Sunday, Corpus Christi",Regular,Q2,June,Northern
POL,2011,7,2331.393,101.113,2230.28,2417.748,2331.393,2011-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2011,8,2313.378,99.299,2214.079,2396.636,2313.378,2011-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2011,9,2216.804,119.206,2097.598,2322.185,2216.804,2011-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2011,10,1769.415,102.522,1666.893,1875.217,1769.415,2011-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2011,11,1404.737,91.567,1313.17,1486.422,1404.737,2011-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2011,12,1378.056,95.511,1282.545,1456.317,1378.056,2011-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2012,1,1333.854,87.57,1246.284,1431.388,1333.854,2012-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2012,2,1280.964,91.794,1189.17,1381.352,1280.964,2012-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2012,3,1485.978,110.628,1375.35,1606.69,1485.978,2012-03-01,Europe,0.0,None,Regular,Q1,March,Northern
POL,2012,4,1790.288,173.068,1617.22,1961.723,1790.288,2012-04-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q2,April,Northern
POL,2012,5,2084.217,224.932,1859.285,2364.978,2084.217,2012-05-01,Europe,5.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2012,6,2339.536,254.041,2085.495,2668.084,2339.536,2012-06-01,Europe,2.0,"Father's Day, Corpus Christi",Regular,Q2,June,Northern
POL,2012,7,2541.746,240.605,2301.141,2866.956,2541.746,2012-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2012,8,2326.622,137.396,2189.226,2641.589,2326.622,2012-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2012,9,2160.44,139.822,2020.618,2486.749,2160.44,2012-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2012,10,1761.707,128.424,1633.283,2071.445,1761.707,2012-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2012,11,1326.305,101.149,1225.156,1597.125,1326.305,2012-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2012,12,1369.108,90.048,1279.06,1592.452,1369.108,2012-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2013,1,1400.616,87.922,1312.694,1507.392,1400.616,2013-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2013,2,1347.05,84.6,1262.45,1451.471,1347.05,2013-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2013,3,1576.466,95.833,1480.633,1694.129,1576.466,2013-03-01,Europe,3.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q1,March,Northern
POL,2013,4,1861.526,91.646,1769.88,1977.48,1861.526,2013-04-01,Europe,1.0,Easter Monday,Spring_Holidays,Q2,April,Northern
POL,2013,5,2139.072,101.799,2037.273,2271.463,2139.072,2013-05-01,Europe,6.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2013,6,2343.424,109.844,2233.58,2499.344,2343.424,2013-06-01,Europe,1.0,Father's Day,Regular,Q2,June,Northern
POL,2013,7,2647.047,112.845,2534.202,2789.686,2647.047,2013-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2013,8,2624.66,106.468,2518.192,2767.563,2624.66,2013-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2013,9,2440.27,120.072,2320.198,2591.486,2440.27,2013-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2013,10,1946.844,117.312,1829.532,2239.006,1946.844,2013-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2013,11,1509.086,99.201,1409.885,1743.582,1509.086,2013-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2013,12,1438.423,89.995,1348.428,1653.807,1438.423,2013-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2014,1,1512.769,90.098,1422.671,1607.757,1512.769,2014-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2014,2,1454.63,87.1,1367.53,1558.917,1454.63,2014-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2014,3,1679.867,102.972,1576.895,1790.018,1679.867,2014-03-01,Europe,0.0,None,Regular,Q1,March,Northern
POL,2014,4,1916.665,115.249,1801.416,2037.746,1916.665,2014-04-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q2,April,Northern
POL,2014,5,2274.462,130.616,2143.846,2412.399,2274.462,2014-05-01,Europe,4.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2014,6,2611.773,137.218,2474.555,2755.488,2611.773,2014-06-01,Europe,3.0,"Father's Day, Whit Sunday, Corpus Christi",Regular,Q2,June,Northern
POL,2014,7,2896.96,149.978,2746.982,3054.793,2896.96,2014-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2014,8,2917.421,141.58,2775.841,3034.206,2917.421,2014-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2014,9,2685.396,142.823,2542.573,2841.179,2685.396,2014-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2014,10,2218.452,135.639,2082.813,2355.11,2218.452,2014-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2014,11,1811.495,128.438,1683.057,1944.185,1811.495,2014-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2014,12,1734.532,116.469,1618.063,1854.269,1734.532,2014-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2015,1,1718.995,101.604,1617.391,1824.461,1718.995,2015-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2015,2,1701.417,103.451,1597.966,1808.247,1701.417,2015-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2015,3,1957.806,127.396,1830.41,2090.502,1957.806,2015-03-01,Europe,0.0,None,Regular,Q1,March,Northern
POL,2015,4,2213.72,123.202,2090.518,2349.077,2213.72,2015-04-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q2,April,Northern
POL,2015,5,2565.308,142.438,2422.87,2717.602,2565.308,2015-05-01,Europe,5.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2015,6,2967.02,154.769,2812.251,3137.631,2967.02,2015-06-01,Europe,2.0,"Father's Day, Corpus Christi",Regular,Q2,June,Northern
POL,2015,7,3254.547,160.957,3093.59,3425.83,3254.547,2015-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2015,8,3186.422,157.372,3029.05,3355.249,3186.422,2015-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2015,9,2927.441,147.618,2779.823,3086.423,2927.441,2015-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2015,10,2427.35,136.348,2291.002,2568.27,2427.35,2015-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2015,11,2004.618,119.546,1885.072,2127.097,2004.618,2015-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2015,12,1982.795,112.949,1869.846,2073.677,1982.795,2015-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2016,1,1955.253,105.217,1850.036,2065.601,1955.253,2016-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2016,2,1949.7,114.985,1834.715,2067.343,1949.7,2016-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2016,3,2204.92,132.88,2072.04,2339.175,2204.92,2016-03-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q1,March,Northern
POL,2016,4,2439.266,165.752,2273.514,2571.908,2439.266,2016-04-01,Europe,0.0,None,Regular,Q2,April,Northern
POL,2016,5,2797.539,169.351,2628.188,2935.368,2797.539,2016-05-01,Europe,6.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2016,6,3171.901,168.23,3003.671,3357.269,3171.901,2016-06-01,Europe,1.0,Father's Day,Regular,Q2,June,Northern
POL,2016,7,3502.298,166.977,3335.321,3681.662,3502.298,2016-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2016,8,3482.817,167.774,3315.043,3663.461,3482.817,2016-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2016,9,3284.762,167.317,3117.445,3462.402,3284.762,2016-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2016,10,2761.278,157.834,2603.444,2936.426,2761.278,2016-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2016,11,2359.552,163.366,2196.186,2507.562,2359.552,2016-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2016,12,2357.456,154.454,2203.002,2539.055,2357.456,2016-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2017,1,2309.994,142.441,2167.553,2454.661,2309.994,2017-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2017,2,2222.509,147.627,2074.882,2372.285,2222.509,2017-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2017,3,2560.537,171.974,2388.563,2734.935,2560.537,2017-03-01,Europe,0.0,None,Regular,Q1,March,Northern
POL,2017,4,2817.652,179.269,2638.383,3005.327,2817.652,2017-04-01,Europe,4.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q2,April,Northern
POL,2017,5,3221.586,205.794,3015.792,3424.038,3221.586,2017-05-01,Europe,4.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2017,6,3687.329,209.884,3477.445,3644.214,3687.329,2017-06-01,Europe,3.0,"Father's Day, Whit Sunday, Corpus Christi",Regular,Q2,June,Northern
POL,2017,7,4120.443,221.368,3899.075,4076.883,4120.443,2017-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2017,8,4090.307,212.891,3877.416,4046.661,4090.307,2017-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2017,9,3848.917,216.776,3632.141,3847.649,3848.917,2017-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2017,10,3309.933,211.834,3098.099,3270.282,3309.933,2017-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2017,11,2754.558,149.935,2604.623,2674.758,2754.558,2017-11-01,Europe,2.0,"All Saints' Day, Independence Day",Regular,Q4,November,Northern
POL,2017,12,2740.903,142.296,2598.607,2656.273,2740.903,2017-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
POL,2018,1,2714.128,130.176,2583.952,,2714.128,2018-01-01,Europe,1.0,Epiphany,Winter_Holidays,Q1,January,Northern
POL,2018,2,2607.804,130.157,2477.647,,2607.804,2018-02-01,Europe,1.0,Valentine's Day,Regular,Q1,February,Northern
POL,2018,3,2987.001,151.055,2835.946,,2987.001,2018-03-01,Europe,2.0,"Good Friday, Holy Saturday",Spring_Holidays,Q1,March,Northern
POL,2018,4,3338.71,151.653,3187.057,,3338.71,2018-04-01,Europe,2.0,"Easter Sunday, Easter Monday",Spring_Holidays,Q2,April,Northern
POL,2018,5,3802.3,163.239,3639.061,,3802.3,2018-05-01,Europe,6.0,"Day of the Flag, Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
POL,2018,6,4387.537,169.342,4218.195,,4387.537,2018-06-01,Europe,1.0,Father's Day,Regular,Q2,June,Northern
POL,2018,7,4847.39,171.122,4676.268,,4847.39,2018-07-01,Europe,0.0,None,Regular,Q3,July,Northern
POL,2018,8,4836.935,167.491,4669.444,,4836.935,2018-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
POL,2018,9,4485.095,178.145,4306.95,,4485.095,2018-09-01,Europe,0.0,None,Regular,Q3,September,Northern
POL,2018,10,3741.323,182.49,3558.833,,3741.323,2018-10-01,Europe,0.0,None,Regular,Q4,October,Northern
POL,2018,11,3030.334,154.03,2876.304,,3030.334,2018-11-01,Europe,3.0,"All Saints' Day, Independence Day, Independence Day Holiday",Regular,Q4,November,Northern
POL,2018,12,2976.977,160.747,2816.23,,2976.977,2018-12-01,Europe,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
PRT,2010,1,1472.232,204.91,1267.322,1628.838,1472.232,2010-01-01,Other,0.0,None,Regular,Q1,January,Northern
PRT,2010,2,1433.205,172.897,1260.308,1561.083,1433.205,2010-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
PRT,2010,3,1772.63,210.073,1562.557,1929.69,1772.63,2010-03-01,Other,1.0,Father's Day,Spring_Holidays,Q1,March,Northern
PRT,2010,4,1917.346,252.717,1664.629,2116.701,1917.346,2010-04-01,Other,3.0,"Good Friday, Easter Sunday, Liberty Day",Spring_Holidays,Q2,April,Northern
PRT,2010,5,2250.234,244.779,2005.455,2450.472,2250.234,2010-05-01,Other,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PRT,2010,6,2404.705,261.178,2143.527,2613.376,2404.705,2010-06-01,Other,2.0,"Corpus Christi, Portugal Day",Regular,Q2,June,Northern
PRT,2010,7,2925.232,327.044,2598.188,3183.088,2925.232,2010-07-01,Other,0.0,None,Regular,Q3,July,Northern
PRT,2010,8,3161.435,395.044,2766.391,3476.467,3161.435,2010-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
PRT,2010,9,2681.895,296.025,2385.87,2921.694,2681.895,2010-09-01,Other,0.0,None,Regular,Q3,September,Northern
PRT,2010,10,2431.524,252.131,2179.393,2631.236,2431.524,2010-10-01,Other,1.0,Republic Implantation,Regular,Q4,October,Northern
PRT,2010,11,1620.822,186.705,1434.117,1768.094,1620.822,2010-11-01,Other,1.0,All Saints' Day,Regular,Q4,November,Northern
PRT,2010,12,1664.24,210.738,1453.502,1833.622,1664.24,2010-12-01,Other,5.0,"Christmas Eve, New Year's Eve, Restoration of Independence",Winter_Holidays,Q4,December,Northern
PRT,2011,1,1592.77,189.047,1403.723,1739.465,1592.77,2011-01-01,Other,0.0,None,Regular,Q1,January,Northern
PRT,2011,2,1453.116,155.447,1297.669,1573.727,1453.116,2011-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
PRT,2011,3,1891.305,207.046,1684.259,2049.282,1891.305,2011-03-01,Other,1.0,Father's Day,Spring_Holidays,Q1,March,Northern
PRT,2011,4,2444.347,275.826,2168.521,2660.845,2444.347,2011-04-01,Other,3.0,"Good Friday, Easter Sunday, Liberty Day",Spring_Holidays,Q2,April,Northern
PRT,2011,5,2535.168,259.867,2275.301,2742.799,2535.168,2011-05-01,Other,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PRT,2011,6,2635.513,263.78,2371.733,2840.849,2635.513,2011-06-01,Other,2.0,"Portugal Day, Corpus Christi",Regular,Q2,June,Northern
PRT,2011,7,3128.15,319.435,2808.715,3371.501,3128.15,2011-07-01,Other,0.0,None,Regular,Q3,July,Northern
PRT,2011,8,3260.928,363.268,2897.66,3542.652,3260.928,2011-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
PRT,2011,9,2865.02,284.524,2580.496,3090.075,2865.02,2011-09-01,Other,0.0,None,Regular,Q3,September,Northern
PRT,2011,10,2529.331,226.588,2302.743,2720.893,2529.331,2011-10-01,Other,1.0,Republic Implantation,Regular,Q4,October,Northern
PRT,2011,11,1585.061,168.004,1417.057,1722.774,1585.061,2011-11-01,Other,1.0,All Saints' Day,Regular,Q4,November,Northern
PRT,2011,12,1658.998,186.542,1472.456,1814.826,1658.998,2011-12-01,Other,5.0,"Christmas Eve, New Year's Eve, Restoration of Independence",Winter_Holidays,Q4,December,Northern
PRT,2012,1,1598.125,186.118,1412.007,1739.157,1598.125,2012-01-01,Other,0.0,None,Regular,Q1,January,Northern
PRT,2012,2,1553.792,162.791,1391.001,1685.49,1553.792,2012-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
PRT,2012,3,1911.105,196.305,1714.8,2064.303,1911.105,2012-03-01,Other,1.0,Father's Day,Spring_Holidays,Q1,March,Northern
PRT,2012,4,2425.516,247.419,2178.097,2621.697,2425.516,2012-04-01,Other,3.0,"Good Friday, Easter Sunday, Liberty Day",Spring_Holidays,Q2,April,Northern
PRT,2012,5,2522.044,233.99,2288.054,2705.151,2522.044,2012-05-01,Other,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PRT,2012,6,2708.721,250.084,2458.637,2907.569,2708.721,2012-06-01,Other,2.0,"Corpus Christi, Portugal Day",Regular,Q2,June,Northern
PRT,2012,7,3204.945,310.578,2894.367,3442.435,3204.945,2012-07-01,Other,0.0,None,Regular,Q3,July,Northern
PRT,2012,8,3315.357,354.615,2960.742,3590.898,3315.357,2012-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
PRT,2012,9,2941.023,284.807,2656.216,3168.996,2941.023,2012-09-01,Other,0.0,None,Regular,Q3,September,Northern
PRT,2012,10,2574.315,228.041,2346.274,2761.751,2574.315,2012-10-01,Other,1.0,Republic Implantation,Regular,Q4,October,Northern
PRT,2012,11,1716.05,171.574,1544.476,1849.916,1716.05,2012-11-01,Other,1.0,All Saints' Day,Regular,Q4,November,Northern
PRT,2012,12,1715.261,185.357,1529.904,1863.091,1715.261,2012-12-01,Other,5.0,"Christmas Eve, New Year's Eve, Restoration of Independence",Winter_Holidays,Q4,December,Northern
PRT,2013,1,1616.042,178.033,1438.009,1754.998,1616.042,2013-01-01,Other,0.0,None,Regular,Q1,January,Northern
PRT,2013,2,1555.465,156.557,1398.908,1626.201,1555.465,2013-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
PRT,2013,3,2025.485,196.475,1829.01,1930.497,2025.485,2013-03-01,Other,3.0,"Father's Day, Good Friday, Easter Sunday",Spring_Holidays,Q1,March,Northern
PRT,2013,4,2425.026,226.492,2198.534,2379.149,2425.026,2013-04-01,Other,1.0,Liberty Day,Spring_Holidays,Q2,April,Northern
PRT,2013,5,2766.882,245.978,2520.904,2728.256,2766.882,2013-05-01,Other,2.0,"Mother's Day, Labor Day / May Day",Regular,Q2,May,Northern
PRT,2013,6,2869.982,259.596,2610.386,2839.152,2869.982,2013-06-01,Other,1.0,Portugal Day,Regular,Q2,June,Northern
PRT,2013,7,3343.127,315.657,3027.47,3296.794,3343.127,2013-07-01,Other,0.0,None,Regular,Q3,July,Northern
PRT,2013,8,3515.661,359.794,3155.867,3461.731,3515.661,2013-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
PRT,2013,9,3095.8,283.309,2812.491,3055.261,3095.8,2013-09-01,Other,0.0,None,Regular,Q3,September,Northern
